level,setting,identifier,record_count,even_share,vs_even
partition_key,listing_id,8194782,365,365.0,1.0
partition_key,listing_id,8703208,365,365.0,1.0
partition_key,listing_id,10339145,365,365.0,1.0
partition_key,listing_id,3251016,365,365.0,1.0
partition_key,listing_id,7513623,365,365.0,1.0
partition_key,listing_id,9521903,365,365.0,1.0
partition_key,listing_id,4379551,365,365.0,1.0
partition_key,listing_id,803902,365,365.0,1.0
partition_key,listing_id,5686178,365,365.0,1.0
partition_key,listing_id,8617043,365,365.0,1.0
partition_key,listing_id,9545664,365,365.0,1.0
partition_key,listing_id,7096547,365,365.0,1.0
partition_key,listing_id,8784239,365,365.0,1.0
partition_key,listing_id,3168651,365,365.0,1.0
partition_key,listing_id,7776701,365,365.0,1.0
partition_key,listing_id,5862552,365,365.0,1.0
partition_key,listing_id,9696532,365,365.0,1.0
partition_key,listing_id,6412566,365,365.0,1.0
partition_key,listing_id,6578147,365,365.0,1.0
partition_key,listing_id,4022127,365,365.0,1.0
partition_key,listing_id,3265292,365,365.0,1.0
partition_key,listing_id,3505739,365,365.0,1.0
partition_key,listing_id,9174507,365,365.0,1.0
partition_key,listing_id,9796540,365,365.0,1.0
partition_key,listing_id,3005854,365,365.0,1.0
partition_key,listing_id,3898692,365,365.0,1.0
partition_key,listing_id,7502246,365,365.0,1.0
partition_key,listing_id,6002165,365,365.0,1.0
partition_key,listing_id,4887845,365,365.0,1.0
partition_key,listing_id,8132007,365,365.0,1.0
partition_key,listing_id,10183490,365,365.0,1.0
partition_key,listing_id,8170683,365,365.0,1.0
partition_key,listing_id,5229971,365,365.0,1.0
partition_key,listing_id,4597013,365,365.0,1.0
partition_key,listing_id,3818746,365,365.0,1.0
partition_key,listing_id,6644854,365,365.0,1.0
partition_key,listing_id,117165,365,365.0,1.0
partition_key,listing_id,5015262,365,365.0,1.0
partition_key,listing_id,3868844,365,365.0,1.0
partition_key,listing_id,7455068,365,365.0,1.0
partition_key,listing_id,8102349,365,365.0,1.0
partition_key,listing_id,6694276,365,365.0,1.0
partition_key,listing_id,8373832,365,365.0,1.0
partition_key,listing_id,426089,365,365.0,1.0
partition_key,listing_id,7561333,365,365.0,1.0
partition_key,listing_id,2638086,365,365.0,1.0
partition_key,listing_id,10121329,365,365.0,1.0
partition_key,listing_id,5324459,365,365.0,1.0
partition_key,listing_id,233502,365,365.0,1.0
partition_key,listing_id,7651148,365,365.0,1.0
partition_key,listing_id,86185,365,365.0,1.0
partition_key,listing_id,2522091,365,365.0,1.0
partition_key,listing_id,7665392,365,365.0,1.0
partition_key,listing_id,1000883,365,365.0,1.0
partition_key,listing_id,7563243,365,365.0,1.0
partition_key,listing_id,251922,365,365.0,1.0
partition_key,listing_id,1225820,365,365.0,1.0
partition_key,listing_id,353110,365,365.0,1.0
partition_key,listing_id,4384800,365,365.0,1.0
partition_key,listing_id,8538630,365,365.0,1.0
partition_key,listing_id,5751177,365,365.0,1.0
partition_key,listing_id,3124961,365,365.0,1.0
partition_key,listing_id,6436772,365,365.0,1.0
partition_key,listing_id,7499506,365,365.0,1.0
partition_key,listing_id,3403858,365,365.0,1.0
partition_key,listing_id,746380,365,365.0,1.0
partition_key,listing_id,7229743,365,365.0,1.0
partition_key,listing_id,7547611,365,365.0,1.0
partition_key,listing_id,2906694,365,365.0,1.0
partition_key,listing_id,7454026,365,365.0,1.0
partition_key,listing_id,4651974,365,365.0,1.0
partition_key,listing_id,6847052,365,365.0,1.0
partition_key,listing_id,1538865,365,365.0,1.0
partition_key,listing_id,3061918,365,365.0,1.0
partition_key,listing_id,7773851,365,365.0,1.0
partition_key,listing_id,2536507,365,365.0,1.0
partition_key,listing_id,8409773,365,365.0,1.0
partition_key,listing_id,7131797,365,365.0,1.0
partition_key,listing_id,10331249,365,365.0,1.0
partition_key,listing_id,9883943,365,365.0,1.0
partition_key,listing_id,6956938,365,365.0,1.0
partition_key,listing_id,7869223,365,365.0,1.0
partition_key,listing_id,7278583,365,365.0,1.0
partition_key,listing_id,6796246,365,365.0,1.0
partition_key,listing_id,5991734,365,365.0,1.0
partition_key,listing_id,6515046,365,365.0,1.0
partition_key,listing_id,8538420,365,365.0,1.0
partition_key,listing_id,7800143,365,365.0,1.0
partition_key,listing_id,7651602,365,365.0,1.0
partition_key,listing_id,461567,365,365.0,1.0
partition_key,listing_id,9736940,365,365.0,1.0
partition_key,listing_id,210316,365,365.0,1.0
partition_key,listing_id,4581124,365,365.0,1.0
partition_key,listing_id,6403104,365,365.0,1.0
partition_key,listing_id,7071331,365,365.0,1.0
partition_key,listing_id,3883137,365,365.0,1.0
partition_key,listing_id,9858690,365,365.0,1.0
partition_key,listing_id,6657574,365,365.0,1.0
partition_key,listing_id,566435,365,365.0,1.0
partition_key,listing_id,226495,365,365.0,1.0
partition_key,listing_id,9394485,365,365.0,1.0
partition_key,listing_id,8116504,365,365.0,1.0
partition_key,listing_id,80188,365,365.0,1.0
partition_key,listing_id,9696286,365,365.0,1.0
partition_key,listing_id,7788695,365,365.0,1.0
partition_key,listing_id,1289082,365,365.0,1.0
partition_key,listing_id,3656508,365,365.0,1.0
partition_key,listing_id,8119192,365,365.0,1.0
partition_key,listing_id,5487653,365,365.0,1.0
partition_key,listing_id,493591,365,365.0,1.0
partition_key,listing_id,9534,365,365.0,1.0
partition_key,listing_id,6902752,365,365.0,1.0
partition_key,listing_id,7902569,365,365.0,1.0
partition_key,listing_id,9531,365,365.0,1.0
partition_key,listing_id,5759668,365,365.0,1.0
partition_key,listing_id,17951,365,365.0,1.0
partition_key,listing_id,4030640,365,365.0,1.0
partition_key,listing_id,4395654,365,365.0,1.0
partition_key,listing_id,6759046,365,365.0,1.0
partition_key,listing_id,10020782,365,365.0,1.0
partition_key,listing_id,1252147,365,365.0,1.0
partition_key,listing_id,5652705,365,365.0,1.0
partition_key,listing_id,9410043,365,365.0,1.0
partition_key,listing_id,46022,365,365.0,1.0
partition_key,listing_id,4996554,365,365.0,1.0
partition_key,listing_id,692080,365,365.0,1.0
partition_key,listing_id,153967,365,365.0,1.0
partition_key,listing_id,9328278,365,365.0,1.0
partition_key,listing_id,8566242,365,365.0,1.0
partition_key,listing_id,6567683,365,365.0,1.0
partition_key,listing_id,6794702,365,365.0,1.0
partition_key,listing_id,7746170,365,365.0,1.0
partition_key,listing_id,157939,365,365.0,1.0
partition_key,listing_id,7459637,365,365.0,1.0
partition_key,listing_id,6079131,365,365.0,1.0
partition_key,listing_id,158953,365,365.0,1.0
partition_key,listing_id,8342968,365,365.0,1.0
partition_key,listing_id,6512979,365,365.0,1.0
partition_key,listing_id,7886656,365,365.0,1.0
partition_key,listing_id,4378803,365,365.0,1.0
partition_key,listing_id,7791010,365,365.0,1.0
partition_key,listing_id,6452927,365,365.0,1.0
partition_key,listing_id,8066883,365,365.0,1.0
partition_key,listing_id,8209686,365,365.0,1.0
partition_key,listing_id,8017832,365,365.0,1.0
partition_key,listing_id,7988300,365,365.0,1.0
partition_key,listing_id,2818292,365,365.0,1.0
partition_key,listing_id,4910140,365,365.0,1.0
partition_key,listing_id,9110730,365,365.0,1.0
partition_key,listing_id,6762958,365,365.0,1.0
partition_key,listing_id,8503556,365,365.0,1.0
partition_key,listing_id,6448099,365,365.0,1.0
partition_key,listing_id,4564730,365,365.0,1.0
partition_key,listing_id,50233,365,365.0,1.0
partition_key,listing_id,3402376,365,365.0,1.0
partition_key,listing_id,8782852,365,365.0,1.0
partition_key,listing_id,9098494,365,365.0,1.0
partition_key,listing_id,6977095,365,365.0,1.0
partition_key,listing_id,6748502,365,365.0,1.0
partition_key,listing_id,6823837,365,365.0,1.0
partition_key,listing_id,9298045,365,365.0,1.0
partition_key,listing_id,7988436,365,365.0,1.0
partition_key,listing_id,9615941,365,365.0,1.0
partition_key,listing_id,8631419,365,365.0,1.0
partition_key,listing_id,8919070,365,365.0,1.0
partition_key,listing_id,7836953,365,365.0,1.0
partition_key,listing_id,3281072,365,365.0,1.0
partition_key,listing_id,10252110,365,365.0,1.0
partition_key,listing_id,5958674,365,365.0,1.0
partition_key,listing_id,8307502,365,365.0,1.0
partition_key,listing_id,5958194,365,365.0,1.0
partition_key,listing_id,4121334,365,365.0,1.0
partition_key,listing_id,598023,365,365.0,1.0
partition_key,listing_id,6958603,365,365.0,1.0
partition_key,listing_id,7390195,365,365.0,1.0
partition_key,listing_id,4271174,365,365.0,1.0
partition_key,listing_id,3237501,365,365.0,1.0
partition_key,listing_id,6438013,365,365.0,1.0
partition_key,listing_id,10309898,365,365.0,1.0
partition_key,listing_id,2134911,365,365.0,1.0
partition_key,listing_id,5002964,365,365.0,1.0
partition_key,listing_id,6780615,365,365.0,1.0
partition_key,listing_id,2586642,365,365.0,1.0
partition_key,listing_id,9490093,365,365.0,1.0
partition_key,listing_id,1815472,365,365.0,1.0
partition_key,listing_id,8566475,365,365.0,1.0
partition_key,listing_id,10205366,365,365.0,1.0
partition_key,listing_id,2919571,365,365.0,1.0
partition_key,listing_id,1484651,365,365.0,1.0
partition_key,listing_id,6327506,365,365.0,1.0
partition_key,listing_id,3544964,365,365.0,1.0
partition_key,listing_id,7763298,365,365.0,1.0
partition_key,listing_id,5873892,365,365.0,1.0
partition_key,listing_id,41401,365,365.0,1.0
partition_key,listing_id,6646985,365,365.0,1.0
partition_key,listing_id,3582883,365,365.0,1.0
partition_key,listing_id,6939472,365,365.0,1.0
partition_key,listing_id,4518037,365,365.0,1.0
partition_key,listing_id,3951768,365,365.0,1.0
partition_key,listing_id,7007598,365,365.0,1.0
partition_key,listing_id,7800238,365,365.0,1.0
partition_key,listing_id,4581256,365,365.0,1.0
partition_key,listing_id,4163851,365,365.0,1.0
partition_key,listing_id,479653,365,365.0,1.0
partition_key,listing_id,6647442,365,365.0,1.0
partition_key,listing_id,7247518,365,365.0,1.0
partition_key,listing_id,6831239,365,365.0,1.0
partition_key,listing_id,108765,365,365.0,1.0
partition_key,listing_id,8174943,365,365.0,1.0
partition_key,listing_id,6360895,365,365.0,1.0
partition_key,listing_id,6363765,365,365.0,1.0
partition_key,listing_id,6183330,365,365.0,1.0
partition_key,listing_id,2612025,365,365.0,1.0
partition_key,listing_id,7630155,365,365.0,1.0
partition_key,listing_id,8118346,365,365.0,1.0
partition_key,listing_id,6105021,365,365.0,1.0
partition_key,listing_id,10299108,365,365.0,1.0
partition_key,listing_id,6626493,365,365.0,1.0
partition_key,listing_id,573942,365,365.0,1.0
partition_key,listing_id,9314106,365,365.0,1.0
partition_key,listing_id,9814376,365,365.0,1.0
partition_key,listing_id,9564093,365,365.0,1.0
partition_key,listing_id,1652107,365,365.0,1.0
partition_key,listing_id,609252,365,365.0,1.0
partition_key,listing_id,942490,365,365.0,1.0
partition_key,listing_id,8653722,365,365.0,1.0
partition_key,listing_id,7562591,365,365.0,1.0
partition_key,listing_id,9636238,365,365.0,1.0
partition_key,listing_id,823989,365,365.0,1.0
partition_key,listing_id,7596934,365,365.0,1.0
partition_key,listing_id,6832592,365,365.0,1.0
partition_key,listing_id,3922853,365,365.0,1.0
partition_key,listing_id,9475641,365,365.0,1.0
partition_key,listing_id,8718936,365,365.0,1.0
partition_key,listing_id,9075558,365,365.0,1.0
partition_key,listing_id,671828,365,365.0,1.0
partition_key,listing_id,6660186,365,365.0,1.0
partition_key,listing_id,716829,365,365.0,1.0
partition_key,listing_id,3916050,365,365.0,1.0
partition_key,listing_id,2187906,365,365.0,1.0
partition_key,listing_id,9091301,365,365.0,1.0
partition_key,listing_id,9048584,365,365.0,1.0
partition_key,listing_id,7382368,365,365.0,1.0
partition_key,listing_id,5278993,365,365.0,1.0
partition_key,listing_id,8717758,365,365.0,1.0
partition_key,listing_id,10299195,365,365.0,1.0
partition_key,listing_id,7064681,365,365.0,1.0
partition_key,listing_id,1935439,365,365.0,1.0
partition_key,listing_id,5931372,365,365.0,1.0
partition_key,listing_id,1984692,365,365.0,1.0
partition_key,listing_id,4360604,365,365.0,1.0
partition_key,listing_id,9712348,365,365.0,1.0
partition_key,listing_id,7151107,365,365.0,1.0
partition_key,listing_id,7935437,365,365.0,1.0
partition_key,listing_id,6364753,365,365.0,1.0
partition_key,listing_id,7952032,365,365.0,1.0
partition_key,listing_id,6166307,365,365.0,1.0
partition_key,listing_id,3282760,365,365.0,1.0
partition_key,listing_id,6411259,365,365.0,1.0
partition_key,listing_id,670262,365,365.0,1.0
partition_key,listing_id,8411663,365,365.0,1.0
partition_key,listing_id,6926511,365,365.0,1.0
partition_key,listing_id,9908591,365,365.0,1.0
partition_key,listing_id,5640722,365,365.0,1.0
partition_key,listing_id,6701018,365,365.0,1.0
partition_key,listing_id,3653575,365,365.0,1.0
partition_key,listing_id,7647221,365,365.0,1.0
partition_key,listing_id,3637180,365,365.0,1.0
partition_key,listing_id,6215199,365,365.0,1.0
partition_key,listing_id,714043,365,365.0,1.0
partition_key,listing_id,3890990,365,365.0,1.0
partition_key,listing_id,4038347,365,365.0,1.0
partition_key,listing_id,523883,365,365.0,1.0
partition_key,listing_id,4111954,365,365.0,1.0
partition_key,listing_id,4693488,365,365.0,1.0
partition_key,listing_id,5127136,365,365.0,1.0
partition_key,listing_id,7674720,365,365.0,1.0
partition_key,listing_id,8028801,365,365.0,1.0
partition_key,listing_id,9050781,365,365.0,1.0
partition_key,listing_id,178844,365,365.0,1.0
partition_key,listing_id,8034871,365,365.0,1.0
partition_key,listing_id,3208330,365,365.0,1.0
partition_key,listing_id,9492036,365,365.0,1.0
partition_key,listing_id,4863533,365,365.0,1.0
partition_key,listing_id,4360485,365,365.0,1.0
partition_key,listing_id,8194286,365,365.0,1.0
partition_key,listing_id,5524847,365,365.0,1.0
partition_key,listing_id,9236814,365,365.0,1.0
partition_key,listing_id,8483744,365,365.0,1.0
partition_key,listing_id,609421,365,365.0,1.0
partition_key,listing_id,3543247,365,365.0,1.0
partition_key,listing_id,4567243,365,365.0,1.0
partition_key,listing_id,749758,365,365.0,1.0
partition_key,listing_id,4854767,365,365.0,1.0
partition_key,listing_id,8129537,365,365.0,1.0
partition_key,listing_id,5014835,365,365.0,1.0
partition_key,listing_id,421168,365,365.0,1.0
partition_key,listing_id,58503,365,365.0,1.0
partition_key,listing_id,7881802,365,365.0,1.0
partition_key,listing_id,9562586,365,365.0,1.0
partition_key,listing_id,10340165,365,365.0,1.0
partition_key,listing_id,370361,365,365.0,1.0
partition_key,listing_id,3753645,365,365.0,1.0
partition_key,listing_id,3535171,365,365.0,1.0
partition_key,listing_id,2037250,365,365.0,1.0
partition_key,listing_id,2605975,365,365.0,1.0
partition_key,listing_id,4825472,365,365.0,1.0
partition_key,listing_id,5500398,365,365.0,1.0
partition_key,listing_id,587584,365,365.0,1.0
partition_key,listing_id,1220816,365,365.0,1.0
partition_key,listing_id,354453,365,365.0,1.0
partition_key,listing_id,9576550,365,365.0,1.0
partition_key,listing_id,3793790,365,365.0,1.0
partition_key,listing_id,9013210,365,365.0,1.0
partition_key,listing_id,9863457,365,365.0,1.0
partition_key,listing_id,23356,365,365.0,1.0
partition_key,listing_id,6425537,365,365.0,1.0
partition_key,listing_id,7921453,365,365.0,1.0
partition_key,listing_id,8634897,365,365.0,1.0
partition_key,listing_id,3604931,365,365.0,1.0
partition_key,listing_id,6937492,365,365.0,1.0
partition_key,listing_id,1048798,365,365.0,1.0
partition_key,listing_id,613020,365,365.0,1.0
partition_key,listing_id,9109293,365,365.0,1.0
partition_key,listing_id,6215943,365,365.0,1.0
partition_key,listing_id,4069543,365,365.0,1.0
partition_key,listing_id,3986788,365,365.0,1.0
partition_key,listing_id,3968416,365,365.0,1.0
partition_key,listing_id,1806899,365,365.0,1.0
partition_key,listing_id,6168769,365,365.0,1.0
partition_key,listing_id,8187592,365,365.0,1.0
partition_key,listing_id,1925661,365,365.0,1.0
partition_key,listing_id,4760968,365,365.0,1.0
partition_key,listing_id,3953365,365,365.0,1.0
partition_key,listing_id,4909327,365,365.0,1.0
partition_key,listing_id,7828509,365,365.0,1.0
partition_key,listing_id,4903296,365,365.0,1.0
partition_key,listing_id,1323634,365,365.0,1.0
partition_key,listing_id,571640,365,365.0,1.0
partition_key,listing_id,613151,365,365.0,1.0
partition_key,listing_id,278192,365,365.0,1.0
partition_key,listing_id,571651,365,365.0,1.0
partition_key,listing_id,7883181,365,365.0,1.0
partition_key,listing_id,7718139,365,365.0,1.0
partition_key,listing_id,6572501,365,365.0,1.0
partition_key,listing_id,4668327,365,365.0,1.0
partition_key,listing_id,7636185,365,365.0,1.0
partition_key,listing_id,6421243,365,365.0,1.0
partition_key,listing_id,5580773,365,365.0,1.0
partition_key,listing_id,8737284,365,365.0,1.0
partition_key,listing_id,958475,365,365.0,1.0
partition_key,listing_id,8605841,365,365.0,1.0
partition_key,listing_id,7500728,365,365.0,1.0
partition_key,listing_id,606297,365,365.0,1.0
partition_key,listing_id,9094366,365,365.0,1.0
partition_key,listing_id,7096107,365,365.0,1.0
partition_key,listing_id,9496612,365,365.0,1.0
partition_key,listing_id,8785768,365,365.0,1.0
partition_key,listing_id,143580,365,365.0,1.0
partition_key,listing_id,611500,365,365.0,1.0
partition_key,listing_id,264829,365,365.0,1.0
partition_key,listing_id,1856851,365,365.0,1.0
partition_key,listing_id,1317919,365,365.0,1.0
partition_key,listing_id,392140,365,365.0,1.0
partition_key,listing_id,3139972,365,365.0,1.0
partition_key,listing_id,10020221,365,365.0,1.0
partition_key,listing_id,8759443,365,365.0,1.0
partition_key,listing_id,6317449,365,365.0,1.0
partition_key,listing_id,6416765,365,365.0,1.0
partition_key,listing_id,5056580,365,365.0,1.0
partition_key,listing_id,6793490,365,365.0,1.0
partition_key,listing_id,2069917,365,365.0,1.0
partition_key,listing_id,3258585,365,365.0,1.0
partition_key,listing_id,815017,365,365.0,1.0
partition_key,listing_id,6610942,365,365.0,1.0
partition_key,listing_id,5365612,365,365.0,1.0
partition_key,listing_id,1556170,365,365.0,1.0
partition_key,listing_id,2486612,365,365.0,1.0
partition_key,listing_id,7748778,365,365.0,1.0
partition_key,listing_id,6872650,365,365.0,1.0
partition_key,listing_id,7634011,365,365.0,1.0
partition_key,listing_id,1898511,365,365.0,1.0
partition_key,listing_id,8067053,365,365.0,1.0
partition_key,listing_id,1872885,365,365.0,1.0
partition_key,listing_id,6561379,365,365.0,1.0
partition_key,listing_id,265901,365,365.0,1.0
partition_key,listing_id,392779,365,365.0,1.0
partition_key,listing_id,202174,365,365.0,1.0
partition_key,listing_id,7853358,365,365.0,1.0
partition_key,listing_id,2197168,365,365.0,1.0
partition_key,listing_id,4075152,365,365.0,1.0
partition_key,listing_id,5593399,365,365.0,1.0
partition_key,listing_id,366301,365,365.0,1.0
partition_key,listing_id,6644628,365,365.0,1.0
partition_key,listing_id,3593582,365,365.0,1.0
partition_key,listing_id,6716620,365,365.0,1.0
partition_key,listing_id,6796066,365,365.0,1.0
partition_key,listing_id,3977450,365,365.0,1.0
partition_key,listing_id,793629,365,365.0,1.0
partition_key,listing_id,9110410,365,365.0,1.0
partition_key,listing_id,5705161,365,365.0,1.0
partition_key,listing_id,8596938,365,365.0,1.0
partition_key,listing_id,5364119,365,365.0,1.0
partition_key,listing_id,6211882,365,365.0,1.0
partition_key,listing_id,4374326,365,365.0,1.0
partition_key,listing_id,7887651,365,365.0,1.0
partition_key,listing_id,9013441,365,365.0,1.0
partition_key,listing_id,7362757,365,365.0,1.0
partition_key,listing_id,9609152,365,365.0,1.0
partition_key,listing_id,4639040,365,365.0,1.0
partition_key,listing_id,2586350,365,365.0,1.0
partition_key,listing_id,6482409,365,365.0,1.0
partition_key,listing_id,8089214,365,365.0,1.0
partition_key,listing_id,8409975,365,365.0,1.0
partition_key,listing_id,8409926,365,365.0,1.0
partition_key,listing_id,6107518,365,365.0,1.0
partition_key,listing_id,9797000,365,365.0,1.0
partition_key,listing_id,5242148,365,365.0,1.0
partition_key,listing_id,3372535,365,365.0,1.0
partition_key,listing_id,995443,365,365.0,1.0
partition_key,listing_id,3279728,365,365.0,1.0
partition_key,listing_id,8446766,365,365.0,1.0
partition_key,listing_id,9733841,365,365.0,1.0
partition_key,listing_id,5852034,365,365.0,1.0
partition_key,listing_id,1851837,365,365.0,1.0
partition_key,listing_id,7324041,365,365.0,1.0
partition_key,listing_id,4105081,365,365.0,1.0
partition_key,listing_id,8474605,365,365.0,1.0
partition_key,listing_id,5682,365,365.0,1.0
partition_key,listing_id,2737012,365,365.0,1.0
partition_key,listing_id,8743202,365,365.0,1.0
partition_key,listing_id,1003890,365,365.0,1.0
partition_key,listing_id,8446120,365,365.0,1.0
partition_key,listing_id,8153673,365,365.0,1.0
partition_key,listing_id,7936712,365,365.0,1.0
partition_key,listing_id,2642359,365,365.0,1.0
partition_key,listing_id,6528342,365,365.0,1.0
partition_key,listing_id,9820818,365,365.0,1.0
partition_key,listing_id,8754180,365,365.0,1.0
partition_key,listing_id,8904766,365,365.0,1.0
partition_key,listing_id,3186785,365,365.0,1.0
partition_key,listing_id,1885801,365,365.0,1.0
partition_key,listing_id,8006745,365,365.0,1.0
partition_key,listing_id,7013085,365,365.0,1.0
partition_key,listing_id,6546748,365,365.0,1.0
partition_key,listing_id,4526737,365,365.0,1.0
partition_key,listing_id,3335,365,365.0,1.0
partition_key,listing_id,4735761,365,365.0,1.0
partition_key,listing_id,1672979,365,365.0,1.0
partition_key,listing_id,7388899,365,365.0,1.0
partition_key,listing_id,8052307,365,365.0,1.0
partition_key,listing_id,9068366,365,365.0,1.0
partition_key,listing_id,6117473,365,365.0,1.0
partition_key,listing_id,8541389,365,365.0,1.0
partition_key,listing_id,7745016,365,365.0,1.0
partition_key,listing_id,6557297,365,365.0,1.0
partition_key,listing_id,1263470,365,365.0,1.0
partition_key,listing_id,7415378,365,365.0,1.0
partition_key,listing_id,8849596,365,365.0,1.0
partition_key,listing_id,7902382,365,365.0,1.0
partition_key,listing_id,4772997,365,365.0,1.0
partition_key,listing_id,4708075,365,365.0,1.0
partition_key,listing_id,3859882,365,365.0,1.0
partition_key,listing_id,4711069,365,365.0,1.0
partition_key,listing_id,7713043,365,365.0,1.0
partition_key,listing_id,174636,365,365.0,1.0
partition_key,listing_id,8195348,365,365.0,1.0
partition_key,listing_id,7902068,365,365.0,1.0
partition_key,listing_id,4832481,365,365.0,1.0
partition_key,listing_id,7902268,365,365.0,1.0
partition_key,listing_id,4559222,365,365.0,1.0
partition_key,listing_id,7902330,365,365.0,1.0
partition_key,listing_id,6249164,365,365.0,1.0
partition_key,listing_id,5192122,365,365.0,1.0
partition_key,listing_id,8901863,365,365.0,1.0
partition_key,listing_id,2027236,365,365.0,1.0
partition_key,listing_id,3673011,365,365.0,1.0
partition_key,listing_id,6577295,365,365.0,1.0
partition_key,listing_id,4384000,365,365.0,1.0
partition_key,listing_id,3147706,365,365.0,1.0
partition_key,listing_id,1900698,365,365.0,1.0
partition_key,listing_id,4157572,365,365.0,1.0
partition_key,listing_id,8886847,365,365.0,1.0
partition_key,listing_id,3642289,365,365.0,1.0
partition_key,listing_id,3022564,365,365.0,1.0
partition_key,listing_id,2203983,365,365.0,1.0
partition_key,listing_id,215882,365,365.0,1.0
partition_key,listing_id,491958,365,365.0,1.0
partition_key,listing_id,190984,365,365.0,1.0
partition_key,listing_id,1599856,365,365.0,1.0
partition_key,listing_id,1223644,365,365.0,1.0
partition_key,listing_id,3246706,365,365.0,1.0
partition_key,listing_id,1305009,365,365.0,1.0
partition_key,listing_id,8952253,365,365.0,1.0
partition_key,listing_id,4041868,365,365.0,1.0
partition_key,listing_id,8845310,365,365.0,1.0
partition_key,listing_id,7750477,365,365.0,1.0
partition_key,listing_id,7938941,365,365.0,1.0
partition_key,listing_id,2721575,365,365.0,1.0
partition_key,listing_id,1738425,365,365.0,1.0
partition_key,listing_id,2471659,365,365.0,1.0
partition_key,listing_id,6078382,365,365.0,1.0
partition_key,listing_id,7585688,365,365.0,1.0
partition_key,listing_id,3120652,365,365.0,1.0
partition_key,listing_id,4922836,365,365.0,1.0
partition_key,listing_id,1433440,365,365.0,1.0
partition_key,listing_id,2980762,365,365.0,1.0
partition_key,listing_id,1733747,365,365.0,1.0
partition_key,listing_id,1455269,365,365.0,1.0
partition_key,listing_id,1457330,365,365.0,1.0
partition_key,listing_id,7420488,365,365.0,1.0
partition_key,listing_id,8902887,365,365.0,1.0
partition_key,listing_id,5175464,365,365.0,1.0
partition_key,listing_id,7411863,365,365.0,1.0
partition_key,listing_id,2856806,365,365.0,1.0
partition_key,listing_id,693956,365,365.0,1.0
partition_key,listing_id,5682316,365,365.0,1.0
partition_key,listing_id,8597800,365,365.0,1.0
partition_key,listing_id,4707171,365,365.0,1.0
partition_key,listing_id,9138392,365,365.0,1.0
partition_key,listing_id,7417852,365,365.0,1.0
partition_key,listing_id,9597947,365,365.0,1.0
partition_key,listing_id,7262142,365,365.0,1.0
partition_key,listing_id,7615170,365,365.0,1.0
partition_key,listing_id,609610,365,365.0,1.0
partition_key,listing_id,8326413,365,365.0,1.0
partition_key,listing_id,4833820,365,365.0,1.0
partition_key,listing_id,7480196,365,365.0,1.0
partition_key,listing_id,8774504,365,365.0,1.0
partition_key,listing_id,8627921,365,365.0,1.0
partition_key,listing_id,788146,365,365.0,1.0
partition_key,listing_id,9217446,365,365.0,1.0
partition_key,listing_id,2016613,365,365.0,1.0
partition_key,listing_id,2695493,365,365.0,1.0
partition_key,listing_id,9063355,365,365.0,1.0
partition_key,listing_id,7922663,365,365.0,1.0
partition_key,listing_id,9415562,365,365.0,1.0
partition_key,listing_id,9075656,365,365.0,1.0
partition_key,listing_id,9710851,365,365.0,1.0
partition_key,listing_id,1983713,365,365.0,1.0
partition_key,listing_id,7363727,365,365.0,1.0
partition_key,listing_id,10022421,365,365.0,1.0
partition_key,listing_id,6274351,365,365.0,1.0
partition_key,listing_id,777159,365,365.0,1.0
partition_key,listing_id,3922845,365,365.0,1.0
partition_key,listing_id,674113,365,365.0,1.0
partition_key,listing_id,8053128,365,365.0,1.0
partition_key,listing_id,7534300,365,365.0,1.0
partition_key,listing_id,1009838,365,365.0,1.0
partition_key,listing_id,9823290,365,365.0,1.0
partition_key,listing_id,5194332,365,365.0,1.0
partition_key,listing_id,841274,365,365.0,1.0
partition_key,listing_id,8904748,365,365.0,1.0
partition_key,listing_id,8734809,365,365.0,1.0
partition_key,listing_id,7562331,365,365.0,1.0
partition_key,listing_id,4461706,365,365.0,1.0
partition_key,listing_id,3890786,365,365.0,1.0
partition_key,listing_id,8474253,365,365.0,1.0
partition_key,listing_id,5559063,365,365.0,1.0
partition_key,listing_id,4126284,365,365.0,1.0
partition_key,listing_id,1209447,365,365.0,1.0
partition_key,listing_id,4364285,365,365.0,1.0
partition_key,listing_id,6716874,365,365.0,1.0
partition_key,listing_id,4659824,365,365.0,1.0
partition_key,listing_id,3677729,365,365.0,1.0
partition_key,listing_id,1097520,365,365.0,1.0
partition_key,listing_id,2898954,365,365.0,1.0
partition_key,listing_id,826436,365,365.0,1.0
partition_key,listing_id,774659,365,365.0,1.0
partition_key,listing_id,3849918,365,365.0,1.0
partition_key,listing_id,7382303,365,365.0,1.0
partition_key,listing_id,5376433,365,365.0,1.0
partition_key,listing_id,1750681,365,365.0,1.0
partition_key,listing_id,7229312,365,365.0,1.0
partition_key,listing_id,2520890,365,365.0,1.0
partition_key,listing_id,8391954,365,365.0,1.0
partition_key,listing_id,797358,365,365.0,1.0
partition_key,listing_id,7922013,365,365.0,1.0
partition_key,listing_id,7956337,365,365.0,1.0
partition_key,listing_id,2686659,365,365.0,1.0
partition_key,listing_id,755613,365,365.0,1.0
partition_key,listing_id,1758935,365,365.0,1.0
partition_key,listing_id,8474294,365,365.0,1.0
partition_key,listing_id,3904056,365,365.0,1.0
partition_key,listing_id,7914021,365,365.0,1.0
